acta_id,dept,mun,zona,stand,mesa,hash,status,path,ok
23_067_02_02_026,23,067,02,02,026,58c3cb298e1cc707f5dde573b531e9ae020efdbaad5283f0f10ae0c245fb1a16.pdf,status11,training\pdfs_train\23\23_067_02_02_026.pdf,True
23_079_00_01_006,23,079,00,01,006,5cf50f908e1ce0bd1c31fe9b2377ee6e0ea335cb3bbd3a179862da1783ae16d6.pdf,status11,training\pdfs_train\23\23_079_00_01_006.pdf,True
26_030_00_00_016,26,030,00,00,016,3ecc0afc2d608778ad8ca5f2784ad3d71ffd7ed0ba0900c69e2d3f8a11d1749f.pdf,status11,training\pdfs_train\26\26_030_00_00_016.pdf,True
03_001_20_04_050,03,001,20,04,050,ed1279960f7d14e6e3254313900b9555878f2b904280a920cf4a187a722bedc5.pdf,status11,training\pdfs_train\03\03_001_20_04_050.pdf,True
44_006_00_00_007,44,006,00,00,007,cfc0c91b78ca1ed7dab00ce091a259f437bad6355b704473176f7b748366b060.pdf,status11,training\pdfs_train\44\44_006_00_00_007.pdf,True
52_035_90_01_003,52,035,90,01,003,490d3755ebd3775438b68ab5e9ad6a2ae8273f4d56ca17b865942f3399484fec.pdf,status11,training\pdfs_train\52\52_035_90_01_003.pdf,True
13_031_00_01_005,13,031,00,01,005,36d69ddb3a934eb4d0322bc08a28169250b273a01586ca79aba78bfd8d959636.pdf,status11,training\pdfs_train\13\13_031_00_01_005.pdf,True
03_004_01_01_010,03,004,01,01,010,8f3deba7b63b932d01a9b216af9a7f93db1314c9d05118ad27644d1558aeb10f.pdf,status11,training\pdfs_train\03\03_004_01_01_010.pdf,True
07_248_00_00_002,07,248,00,00,002,99c0faa9fbf8173044a097e4b5a753a1010d5702a6392afbb4a9ec9c6124a43f.pdf,status11,training\pdfs_train\07\07_248_00_00_002.pdf,True
44_006_00_00_022,44,006,00,00,022,dafd88233a1b0df529e08799d25b03586bf485086fee9816c7a33c983d0f97e0.pdf,status11,training\pdfs_train\44\44_006_00_00_022.pdf,True
13_025_01_02_002,13,025,01,02,002,37fffd0493d2c469f879ab2fef49b02381e321edd0e9cf663b6c8d6dcd98ef61.pdf,status11,training\pdfs_train\13\13_025_01_02_002.pdf,True
23_133_99_20_001,23,133,99,20,001,21ed3e7d926e54a216d1654ad607985d4532ecf2298fd491f68eccf63f8e890d.pdf,status11,training\pdfs_train\23\23_133_99_20_001.pdf,True
26_060_01_01_009,26,060,01,01,009,e92aeb4be421b668712696f119342bed10d56528c04fa3f70bc7549074346503.pdf,status11,training\pdfs_train\26\26_060_01_01_009.pdf,True
88_355_65_02_014,88,355,65,02,014,16a0205cf38f000c49f84469da151482c928bd4d85d3b692d8b69de3ed3c1710.pdf,status11,training\pdfs_train\88\88_355_65_02_014.pdf,True
28_040_99_34_001,28,040,99,34,001,9a594c78119c75df300ddd64c555df5552d6bd9c1a0ace72570f00b5640d0835.pdf,status11,training\pdfs_train\28\28_040_99_34_001.pdf,True
88_160_05_83_001,88,160,05,83,001,c6b78cf06210cfb63f4022761739dad9e2853c0c6f55fd1fc20759f28fb0f599.pdf,status11,training\pdfs_train\88\88_160_05_83_001.pdf,True
03_058_00_00_013,03,058,00,00,013,0540f920db5a707db5bc13937e33c8a9714ccd91b23f11f4fc79b826184be7a4.pdf,status11,training\pdfs_train\03\03_058_00_00_013.pdf,True
07_163_00_00_004,07,163,00,00,004,aa58a609d3c2aaebaf8f9caf9c2f108ad6319cf793d73404c9e2e78b2a173d82.pdf,status11,training\pdfs_train\07\07_163_00_00_004.pdf,True
44_001_03_02_009,44,001,03,02,009,64dd172d21a54e117b28502b27898beefd87fbe55883080ea85113b0739c5f46.pdf,status11,training\pdfs_train\44\44_001_03_02_009.pdf,True
52_035_02_03_002,52,035,02,03,002,62bbd6913edbcaf556e34e3842b41550f5d3be799adffdb87e3e6e3b432c5351.pdf,status11,training\pdfs_train\52\52_035_02_03_002.pdf,True
13_010_99_13_013,13,010,99,13,013,e50f29338f33ba261b934fd13514b3902ab3548b91d6c50e44a3543454dd5b0d.pdf,status11,training\pdfs_train\13\13_010_99_13_013.pdf,True
03_052_01_02_017,03,052,01,02,017,3e9fbe85603f3144e02697a837c28d8001a39df618084b2ccef32892fb5a17f5.pdf,status11,training\pdfs_train\03\03_052_01_02_017.pdf,True
13_001_05_02_023,13,001,05,02,023,46570f316f87b7c0d259bd09205b31bf2cd483cc8fd0762eedb1e9c53f848b30.pdf,status11,training\pdfs_train\13\13_001_05_02_023.pdf,True
23_001_90_01_005,23,001,90,01,005,fd7e11e6876dcae3fd7f7d9be8d2d9ed85c059837cc1f6740670de88bcd8ae94.pdf,status11,training\pdfs_train\23\23_001_90_01_005.pdf,True
44_003_99_70_002,44,003,99,70,002,d183af3a042960fef0a1e84a1844dbc3524d250b8ec323618a00ea8ea519004f.pdf,status11,training\pdfs_train\44\44_003_99_70_002.pdf,True
28_220_99_48_001,28,220,99,48,001,738f377f766cb2c45f1f5b57bda7d9823da04d3e33e1d962f17a8b25d18355ca.pdf,status11,training\pdfs_train\28\28_220_99_48_001.pdf,True
26_070_00_00_015,26,070,00,00,015,13240ec0e585b92e5306f92ce76df71575d76eaefb1db4970d3fb3335515803d.pdf,status11,training\pdfs_train\26\26_070_00_00_015.pdf,True
52_040_00_00_002,52,040,00,00,002,3ca19faddaa6cc6c71cee259ac9e5a33c7ab9ab36be06949e8a7f0795917f9cc.pdf,status11,training\pdfs_train\52\52_040_00_00_002.pdf,True
23_109_00_00_033,23,109,00,00,033,1e09855ee785e8b228eb95898e6d16c62be6aec4c28372c6918f53657f0d3445.pdf,status11,training\pdfs_train\23\23_109_00_00_033.pdf,True
07_277_02_02_006,07,277,02,02,006,55cf7953c5e7a84734cb36a7b25d10b8897a829bab3cae7658cbbef70c25e4e1.pdf,status11,training\pdfs_train\07\07_277_02_02_006.pdf,True
26_001_07_04_009,26,001,07,04,009,5f97527a9a616b27697ae9cb643d97db8f31bf187fdf0c068f26dc276ff76ce2.pdf,status11,training\pdfs_train\26\26_001_07_04_009.pdf,True
88_355_65_85_003,88,355,65,85,003,678c537261bf7cd7162f48037af6926c2466106cd1b7863c7db24a6addeab92b.pdf,status11,training\pdfs_train\88\88_355_65_85_003.pdf,True
28_320_99_80_006,28,320,99,80,006,45b3cdbb4a4a4e05f0b1e821b62f1cfd59855ae17a13f5b87be22f43a146794a.pdf,status11,training\pdfs_train\28\28_320_99_80_006.pdf,True
03_001_99_25_018,03,001,99,25,018,3b20b956c32289d2a3d991a537a629093de3743deab0561de75d33aee24b4583.pdf,status11,training\pdfs_train\03\03_001_99_25_018.pdf,True
07_001_03_01_004,07,001,03,01,004,61d42b1b9b7927c63273d039faf4d8dbc0a7a87bdd1e58d17853e2268271e6ee.pdf,status11,training\pdfs_train\07\07_001_03_01_004.pdf,True
88_655_07_02_003,88,655,07,02,003,346dd651a8043c50a9bde2bae798f388deedd7089548036648ab26857e8129e6.pdf,status11,training\pdfs_train\88\88_655_07_02_003.pdf,True
52_043_99_84_002,52,043,99,84,002,ec673991bace8b413518c5204c45e4b46ee93981757fa61c3b5c54a9e4352e5a.pdf,status11,training\pdfs_train\52\52_043_99_84_002.pdf,True
44_001_03_04_007,44,001,03,04,007,e9a0fed2e057921bd2a705bcc6947b17230cce3ac768708737637f9b7dc90826.pdf,status11,training\pdfs_train\44\44_001_03_04_007.pdf,True
88_360_55_05_002,88,360,55,05,002,e63872e37c92200a09724702d1c866e6787a74caa67058b383dcb874af4d7036.pdf,status11,training\pdfs_train\88\88_360_55_05_002.pdf,True
88_785_05_83_001,88,785,05,83,001,fd64b5c5c09d6391362075cb800770b3d0c099e64b0d92bc558dcf351110cc25.pdf,status11,training\pdfs_train\88\88_785_05_83_001.pdf,True
23_016_99_50_001,23,016,99,50,001,29190ea962dd162b24de88f64d951ec8aafd96d1568767acc2e0458ea3410834.pdf,status11,training\pdfs_train\23\23_016_99_50_001.pdf,True
13_001_99_55_001,13,001,99,55,001,9ceba0c1bed10fb6ce2176dc96d0e8df061ee3661d4658ac594cc86efd411e60.pdf,status11,training\pdfs_train\13\13_001_99_55_001.pdf,True
26_001_10_05_008,26,001,10,05,008,7b6b065d6ef6992e5c32ce3aa5d3c6889788b2c58f43a657159e099cdc5507ec.pdf,status11,training\pdfs_train\26\26_001_10_05_008.pdf,True
44_001_01_01_020,44,001,01,01,020,ad1b9fd695a4513cc2801c29edc6e8322a32e3575a2a2c6e9a1caf1c74019c45.pdf,status11,training\pdfs_train\44\44_001_01_01_020.pdf,True
07_001_01_04_013,07,001,01,04,013,4c1b13e255536986d94e6e9e368fead8fa6fb5ee601e112cffc2d9115ff77fa9.pdf,status11,training\pdfs_train\07\07_001_01_04_013.pdf,True
28_001_01_02_013,28,001,01,02,013,c70b64542b1b7e8885d50439504ee3ae00d03d11c93188ba82c9c3fc6b409ae6.pdf,status11,training\pdfs_train\28\28_001_01_02_013.pdf,True
03_037_01_01_005,03,037,01,01,005,cdb946c5888c72d0fc1598e0f43ed6bc6f3115e343527b55a06ce78a4b2b2b10.pdf,status11,training\pdfs_train\03\03_037_01_01_005.pdf,True
88_360_30_02_009,88,360,30,02,009,ecdbe57204853c177627362b0456c7095363352e9609ed735193ab76481fedfe.pdf,status11,training\pdfs_train\88\88_360_30_02_009.pdf,True
44_010_02_03_003,44,010,02,03,003,3e6d8c23d1100c8c467f247abaa62852511f4d9ac635619fe4c7891b44b80370.pdf,status11,training\pdfs_train\44\44_010_02_03_003.pdf,True
52_060_00_01_019,52,060,00,01,019,824284110a6438da473a1572a34ac23cdd098bb4ac566df96096e6e185b469e5.pdf,status11,training\pdfs_train\52\52_060_00_01_019.pdf,True
13_058_02_05_008,13,058,02,05,008,845d6d39c5ac9e02ae81e9f1070465ec9d00bd2909f5ed84b813554f2ba17d52.pdf,status11,training\pdfs_train\13\13_058_02_05_008.pdf,True
88_815_05_04_002,88,815,05,04,002,62a8b9926173be823cd97c27132f8595ea1f7f2773f9204074de348a27d5624b.pdf,status11,training\pdfs_train\88\88_815_05_04_002.pdf,True
26_060_01_02_001,26,060,01,02,001,c5372e2516e100f9a8cda5f7de77bbca5d5cf515835d32e0f153cdb93577fa30.pdf,status11,training\pdfs_train\26\26_060_01_02_001.pdf,True
23_127_99_03_001,23,127,99,03,001,51e3b95342904331de344086640dc8070ffde9f20e647e2bfc967d6b47609f53.pdf,status11,training\pdfs_train\23\23_127_99_03_001.pdf,True
28_001_04_03_011,28,001,04,03,011,add8c80f97037ef76a070f1d1582950e52f6d976be0ed49ee922c2cb627778e1.pdf,status11,training\pdfs_train\28\28_001_04_03_011.pdf,True
03_001_30_01_005,03,001,30,01,005,f4de03acafe3bbca84dbf5c2019ea91bc22ff8fb48befe240821a7be38185036.pdf,status11,training\pdfs_train\03\03_001_30_01_005.pdf,True
13_058_02_01_015,13,058,02,01,015,fe27640f37a51763395d5cb5b8b7536e5c58a1eee158fc2145e17b47d3086905.pdf,status11,training\pdfs_train\13\13_058_02_01_015.pdf,True
07_079_02_02_006,07,079,02,02,006,5179be0206d6ef4a7ddc25e2ee7853df1b78d451ef46079a589ab8f097fdbebf.pdf,status11,training\pdfs_train\07\07_079_02_02_006.pdf,True
52_041_00_00_021,52,041,00,00,021,788ef1859c420eeaf7ee0628213f2f55f6f2b1198b23b7a45d6f996ad5ba0d99.pdf,status11,training\pdfs_train\52\52_041_00_00_021.pdf,True
26_001_08_02_025,26,001,08,02,025,e4ed78abe5d4217b458ef447f99e891f64d46ae39c1d8d8db21fb67d2b98c040.pdf,status11,training\pdfs_train\26\26_001_08_02_025.pdf,True
03_001_17_02_024,03,001,17,02,024,b4aeea1202179e8d99920d6314324f867731baa6ddd10e4cfdccf69940ae038f.pdf,status11,training\pdfs_train\03\03_001_17_02_024.pdf,True
23_047_99_21_001,23,047,99,21,001,5fc3031d204f39a9e672c21f1623bd63d8f444d2b9d5782331e62b5a626f6229.pdf,status11,training\pdfs_train\23\23_047_99_21_001.pdf,True
28_100_00_00_035,28,100,00,00,035,8a8ddf2d336a89574f5fb20f7500e0f9f3a0d819f89ad9bd53e6996ad187e31d.pdf,status11,training\pdfs_train\28\28_100_00_00_035.pdf,True
07_277_90_01_003,07,277,90,01,003,317253e707938982ae8e7a6dfbf53bb2190f22be0cf3a66373e7a9743430598f.pdf,status11,training\pdfs_train\07\07_277_90_01_003.pdf,True
13_010_99_09_007,13,010,99,09,007,f8954caf575b4dfea887a539a7e78ee396a517ff71b47dd06814c98613ddcd2f.pdf,status11,training\pdfs_train\13\13_010_99_09_007.pdf,True
52_020_00_01_020,52,020,00,01,020,69816d32c83b194de11289c257fa7c72263e693bca5d40517ebf6d5624e628fb.pdf,status11,training\pdfs_train\52\52_020_00_01_020.pdf,True
44_009_99_26_003,44,009,99,26,003,41644e3a8c644da6a6586427cd3012ed5311fcf8db94c65fc723aa0e69f0811b.pdf,status11,training\pdfs_train\44\44_009_99_26_003.pdf,True
03_001_37_02_010,03,001,37,02,010,883a53bf1440d22277d126f9395718df39cc9d566dfe40ca145e6446b7b9674a.pdf,status11,training\pdfs_train\03\03_001_37_02_010.pdf,True
88_355_65_02_010,88,355,65,02,010,9f7feac5b037b2a17597529f10fc1336fe9d7c73ade9f088112f7d668c7c5a80.pdf,status11,training\pdfs_train\88\88_355_65_02_010.pdf,True
28_001_99_72_003,28,001,99,72,003,8c2920a7d2d6bd3971a4ceb764e70970513e4d2fc06de5040c05c70b6ec21109.pdf,status11,training\pdfs_train\28\28_001_99_72_003.pdf,True
07_001_02_10_007,07,001,02,10,007,1493240db2d272e6be953c14cbd3ce87a7951eff479965e6ccf0cbc5c08926be.pdf,status11,training\pdfs_train\07\07_001_02_10_007.pdf,True
26_001_05_03_004,26,001,05,03,004,1335bae7898b5e94a9ea5865251f64c8cdefa45e02548426f5ba0206a836e5f8.pdf,status11,training\pdfs_train\26\26_001_05_03_004.pdf,True
23_139_99_18_001,23,139,99,18,001,6ee8b13fbffe0477d0c17140bbb34da3964c2815efab380c0fe58f460ee4e218.pdf,status11,training\pdfs_train\23\23_139_99_18_001.pdf,True
23_001_01_03_027,23,001,01,03,027,589613ba003143532895fd81ba33cb4a9b3c3c93e88208f1fa332f1b1d0ff1a5.pdf,status11,training\pdfs_train\23\23_001_01_03_027.pdf,True
13_028_01_02_001,13,028,01,02,001,438f69765895de7260223bf888d68ef34ce8bdc08e864e348b9b1fedeb9087de.pdf,status11,training\pdfs_train\13\13_028_01_02_001.pdf,True
88_120_15_02_005,88,120,15,02,005,10b2dd4560d3be0bf1ef8137d24868767c902e3a5852c5c8c68da4bb407fc9c3.pdf,status11,training\pdfs_train\88\88_120_15_02_005.pdf,True
07_001_01_06_004,07,001,01,06,004,b55ea48a49d9570eab1d1f3d967140dc0c6b1674b2c5f6db410fa25c5de6e749.pdf,status11,training\pdfs_train\07\07_001_01_06_004.pdf,True
23_031_00_00_017,23,031,00,00,017,e6bdd6ad978ce8184c18ffbd48c7bdef9550769eed358023a1ee2c72069a41c0.pdf,status11,training\pdfs_train\23\23_031_00_00_017.pdf,True
44_009_00_01_011,44,009,00,01,011,b51c0126f542264a4b2fd774915cac22983e9afad209ab0beeff19fa13f80856.pdf,status11,training\pdfs_train\44\44_009_00_01_011.pdf,True
44_001_01_07_018,44,001,01,07,018,dc9fea22bdba800bcefbe8f097fc8dc31bdbcd49981533601e4b56b6c073a62d.pdf,status11,training\pdfs_train\44\44_001_01_07_018.pdf,True
26_040_00_00_020,26,040,00,00,020,c321d640d753b684c766e8c6ab2ea57ba0d7e63040ef29ea0640902ce8e55b67.pdf,status11,training\pdfs_train\26\26_040_00_00_020.pdf,True
52_001_03_03_003,52,001,03,03,003,564188436d60c5a61c2beddb77c86ce552c3448d78f70e9a58a5946719a00257.pdf,status11,training\pdfs_train\52\52_001_03_03_003.pdf,True
03_001_31_02_016,03,001,31,02,016,7b5601905ad23ced8ab6ccec65aba86cf29b10d437522081b44bbbab2658a863.pdf,status11,training\pdfs_train\03\03_001_31_02_016.pdf,True
28_100_00_00_022,28,100,00,00,022,94eda90c6ee25b7c5fff995587204536212b30c7de3c397daeab03aaf064a6d5.pdf,status11,training\pdfs_train\28\28_100_00_00_022.pdf,True
26_020_99_30_002,26,020,99,30,002,69f7bb63df6e01a3b12b17ec39372fa40087325cd759e6fd4e6ae09f6e7fd9bf.pdf,status11,training\pdfs_train\26\26_020_99_30_002.pdf,True
88_250_05_02_001,88,250,05,02,001,c453a7ebdfb9b33fcdadb4525cde8f094ce09d09409a753bee8ffa488576b222.pdf,status11,training\pdfs_train\88\88_250_05_02_001.pdf,True
52_001_10_02_001,52,001,10,02,001,55317721bba366444f6b3e88a92791bc2b0cacfe1dc5159f6acba624a9be326d.pdf,status11,training\pdfs_train\52\52_001_10_02_001.pdf,True
13_004_99_01_001,13,004,99,01,001,e7db948e58e02f2477be4835d5d8511b74771ab4e6bddf31f6772be9b0f37152.pdf,status11,training\pdfs_train\13\13_004_99_01_001.pdf,True
07_277_02_02_004,07,277,02,02,004,f636d62154213d56d4d6adadd25c03faad25a61b933961dcc8228718704f2d30.pdf,status11,training\pdfs_train\07\07_277_02_02_004.pdf,True
03_052_05_02_025,03,052,05,02,025,273f3a55c77a85531a4b35be5ecbb83cf0874fcd3243bab5a0faf2a536e01265.pdf,status11,training\pdfs_train\03\03_052_05_02_025.pdf,True
52_001_11_03_003,52,001,11,03,003,cdaaf671afb68afe01f1ea700ea68026659efbc39cb6a4dff695feebd4ef9504.pdf,status11,training\pdfs_train\52\52_001_11_03_003.pdf,True
44_007_00_00_013,44,007,00,00,013,2787b6df168197f6c4f7f2c931d6c83531ba82de57bd9a2bea2a64e00847ee89.pdf,status11,training\pdfs_train\44\44_007_00_00_013.pdf,True
26_001_10_02_027,26,001,10,02,027,e7d65f233995c872fef050e8122b47c918e375fc9572161460b45602188810ee.pdf,status11,training\pdfs_train\26\26_001_10_02_027.pdf,True
44_010_01_02_014,44,010,01,02,014,a9d2370a700dcd8d4ab8a1100024867b15b6d20bbf6ad0211b9b14a6aa3bb89e.pdf,status11,training\pdfs_train\44\44_010_01_02_014.pdf,True
88_355_05_84_008,88,355,05,84,008,7a722e6563d9c897e2f2c169127df0e82a8474f4adb61592e656305353074481.pdf,status11,training\pdfs_train\88\88_355_05_84_008.pdf,True
23_043_99_01_006,23,043,99,01,006,e35b5626f73823f633b1ab203a31bf2ad1356dd1e3f36fd049ef7f86a527979d.pdf,status11,training\pdfs_train\23\23_043_99_01_006.pdf,True
13_052_99_15_002,13,052,99,15,002,d26bf8a2522fb810f36b8d06e78da851da18edad5ea08aab3601c3f7330083a4.pdf,status11,training\pdfs_train\13\13_052_99_15_002.pdf,True
28_049_00_00_006,28,049,00,00,006,1cb0d432852e7a0105bea18f8f478683a677c5f05bc104f4345213d4ad8e9ba7.pdf,status11,training\pdfs_train\28\28_049_00_00_006.pdf,True
88_815_05_02_032,88,815,05,02,032,38d7ce60b220625f1fa9f23c509c6cb1546fb1e81b981eb94164825d8b492328.pdf,status11,training\pdfs_train\88\88_815_05_02_032.pdf,True
07_214_99_09_005,07,214,99,09,005,3f746663208ae2f7601b5b7e406b2799d5b472a5d3a13523e816dc8ff62cc5eb.pdf,status11,training\pdfs_train\07\07_214_99_09_005.pdf,True
52_049_00_00_023,52,049,00,00,023,af5034fa25d3ec7e863cb974639584642cb3fc7a1267bba31b0fb96bab5ea7e1.pdf,status11,training\pdfs_train\52\52_049_00_00_023.pdf,True
13_010_99_09_018,13,010,99,09,018,4f38673d90ea17084e7125431355352cf748ab6ebfe078db56915ec896534487.pdf,status11,training\pdfs_train\13\13_010_99_09_018.pdf,True
23_067_90_01_020,23,067,90,01,020,a421e13b52d11d29e307c78cee7ab946b48f65077f4764cae3c810248bb16abc.pdf,status11,training\pdfs_train\23\23_067_90_01_020.pdf,True
28_001_99_92_002,28,001,99,92,002,6f2fe38c6d6732a04b23e1768a40d89b906597aff5001f1cd5db5de2e6e28511.pdf,status11,training\pdfs_train\28\28_001_99_92_002.pdf,True
03_035_99_35_003,03,035,99,35,003,49de37ed83174efbc65e0e85e396387cc07a303ca37c08363ac479b91cd91e50.pdf,status11,training\pdfs_train\03\03_035_99_35_003.pdf,True
52_001_09_02_004,52,001,09,02,004,48e070f36296bd51810651ab8ac06f79c52905208b8625c2218222f501030fe5.pdf,status11,training\pdfs_train\52\52_001_09_02_004.pdf,True
26_001_01_02_025,26,001,01,02,025,bfdb8398d6c63dbefec427e74b30e6899f94c7f5d39a6c024c827c5bcc7a7b14.pdf,status11,training\pdfs_train\26\26_001_01_02_025.pdf,True
03_001_25_02_023,03,001,25,02,023,919d9b269a862582739fda0ba0a3af3481472b839d2ffc0d7b4fc121d8cfe6c1.pdf,status11,training\pdfs_train\03\03_001_25_02_023.pdf,True
07_337_00_00_020,07,337,00,00,020,4157b077d67a57a0a785351648dd0fc48ffc14ae922d14e92fc79e466f64789c.pdf,status11,training\pdfs_train\07\07_337_00_00_020.pdf,True
28_041_00_00_020,28,041,00,00,020,183893fdeef5d3c5e20ebda87201833488cd0181489dd04e1cab9851feeb250e.pdf,status11,training\pdfs_train\28\28_041_00_00_020.pdf,True
52_001_17_02_013,52,001,17,02,013,03cc01c40f6102155b74faab36d13a001592530865a8acb1ef165ed8bd1ecf41.pdf,status11,training\pdfs_train\52\52_001_17_02_013.pdf,True
23_139_03_01_024,23,139,03,01,024,3320bf9b23e2a74c6290a2133d976f7f81d670161e7df26a1d6dca5278ecae45.pdf,status11,training\pdfs_train\23\23_139_03_01_024.pdf,True
26_060_02_03_008,26,060,02,03,008,ac242d5b93f078b30f7e7f7c54b6bd1cb98e99f9c44d514ebf03c772f9d92e34.pdf,status11,training\pdfs_train\26\26_060_02_03_008.pdf,True
13_028_01_02_015,13,028,01,02,015,473fc5c720e92ba6aeb2efbdddc7de809edeb10bdfd82618dc45f37b769b0f19.pdf,status11,training\pdfs_train\13\13_028_01_02_015.pdf,True
03_019_99_05_004,03,019,99,05,004,c7c31ec5fcb2747188419242e4e4246c87840554652d37c6bf1db2f5a17c71f4.pdf,status11,training\pdfs_train\03\03_019_99_05_004.pdf,True
28_100_00_00_005,28,100,00,00,005,869523e4cd1481a7cf8ece09b6166fbf9772441014006af21ce3cae4ee4ba309.pdf,status11,training\pdfs_train\28\28_100_00_00_005.pdf,True
03_001_34_04_002,03,001,34,04,002,e563e80732472fefb8213be0290dc19ff1aeb6a07a4b2c5f339ab71a574e621b.pdf,status11,training\pdfs_train\03\03_001_34_04_002.pdf,True
44_001_02_02_012,44,001,02,02,012,0033ff3b6faf5d7d0a6432b0ff6ae6022fabb09a973b51fec3c454463b676e88.pdf,status11,training\pdfs_train\44\44_001_02_02_012.pdf,True
07_292_00_00_009,07,292,00,00,009,cfcb9616b1c918e763dff3106722209b8121b5b4ee6d15843145aae7fab84421.pdf,status11,training\pdfs_train\07\07_292_00_00_009.pdf,True
23_067_01_01_008,23,067,01,01,008,e2804fea92a1bc1160c2e1fa9e801e03e9cb92b68ce41d4697cc0b345f4639d0.pdf,status11,training\pdfs_train\23\23_067_01_01_008.pdf,True
13_022_99_04_001,13,022,99,04,001,1881ea683c7f8c691ce787d1b01e47cd74cfd996ef606f8e4aa15ec4b3d8a91f.pdf,status11,training\pdfs_train\13\13_022_99_04_001.pdf,True
44_022_00_00_008,44,022,00,00,008,2609ffbee73bb6fac1b91249e98ed40b44e66e023f73cf0d6dc6a5d2cd9c60d2.pdf,status11,training\pdfs_train\44\44_022_00_00_008.pdf,True
23_001_02_01_041,23,001,02,01,041,7b2339b77b4104cf612f2814e3fe440eabb3f367a63e011cfa5cf4cb8957d10b.pdf,status11,training\pdfs_train\23\23_001_02_01_041.pdf,True
13_001_06_01_017,13,001,06,01,017,af5493988a49842c9f37fbcdaa7f54148f92c62f2d91a8749e3badfee53687cf.pdf,status11,training\pdfs_train\13\13_001_06_01_017.pdf,True
28_240_99_70_001,28,240,99,70,001,2a71da6695ed155a698a7a4e67a47e9df8f7ab55d6b42b3f1957ed5cfff913ec.pdf,status11,training\pdfs_train\28\28_240_99_70_001.pdf,True
07_190_00_00_016,07,190,00,00,016,c1c09f5f3e2b80dcaeee4cb7fb70e557fbd4f9e3bf89aa17aa422f26c43ad548.pdf,status11,training\pdfs_train\07\07_190_00_00_016.pdf,True
88_505_10_86_002,88,505,10,86,002,09f3d5c6451065b42ab27912bb5b9a6a6c1cb7be727bc93df5526c757344919e.pdf,status11,training\pdfs_train\88\88_505_10_86_002.pdf,True
28_160_01_01_008,28,160,01,01,008,938c863288dd60e84794b51bfe8be2c5ea0e6fd939c4ddbc58f3d859ca2cddfa.pdf,status11,training\pdfs_train\28\28_160_01_01_008.pdf,True
44_001_01_04_007,44,001,01,04,007,65835a3d29c38ca29d76e4bde0191265c71a42532636a27cfaad5aabefa7233d.pdf,status11,training\pdfs_train\44\44_001_01_04_007.pdf,True
52_035_01_04_008,52,035,01,04,008,a814dd433b1552c7f120e55b71c85108dc649c3f8d8f85fb1f34748fdd88b28a.pdf,status11,training\pdfs_train\52\52_035_01_04_008.pdf,True
26_080_01_04_003,26,080,01,04,003,dd3726148f096f907c05dde0ec3e6c95176473b99d6b570e60465066b7b7fbfa.pdf,status11,training\pdfs_train\26\26_080_01_04_003.pdf,True
26_010_02_03_020,26,010,02,03,020,66b0532bcb6e63371a9c0a2170241cd2f09ed148cb73b06a410a0fa53b5e4de1.pdf,status11,training\pdfs_train\26\26_010_02_03_020.pdf,True
03_022_02_02_022,03,022,02,02,022,29e068ee0e1318fe379fec5b943dfaafa5708ab14f120e8c3d90d85dd8822cbd.pdf,status11,training\pdfs_train\03\03_022_02_02_022.pdf,True
88_815_65_82_001,88,815,65,82,001,71d71bced02880381d5d675b581601d716bf318531ea768af7dfc62a811ac670.pdf,status11,training\pdfs_train\88\88_815_65_82_001.pdf,True
